TBJD PDCSAP ePDCSAP
1.325656700680807944e+03 1.436526625000000000e+06 1.310326995849609375e+02
1.325658089551614239e+03 1.436526625000000000e+06 1.310393829345703125e+02
1.325659478422537404e+03 1.436410250000000000e+06 1.309982299804687500e+02
1.325660867293460569e+03 1.436896125000000000e+06 1.310474395751953125e+02
1.325662256164266864e+03 1.436732125000000000e+06 1.309858398437500000e+02
1.325663645035190029e+03 1.436781875000000000e+06 1.310107269287109375e+02
1.325665033906112967e+03 1.436628500000000000e+06 1.310733947753906250e+02
1.325666422777036814e+03 1.436435875000000000e+06 1.310187988281250000e+02
1.325667811647844019e+03 1.437230625000000000e+06 1.311003112792968750e+02
1.325669200518766274e+03 1.436298000000000000e+06 1.309895172119140625e+02
1.325670589389688985e+03 1.435968000000000000e+06 1.309848785400390625e+02
1.325671978260612832e+03 1.436531375000000000e+06 1.309887847900390625e+02
1.325673367131535315e+03 1.436490375000000000e+06 1.310018615722656250e+02
1.325674756002458025e+03 1.436248375000000000e+06 1.310162963867187500e+02
1.325676144873381645e+03 1.436446500000000000e+06 1.309580841064453125e+02
1.325677533744304810e+03 1.436323375000000000e+06 1.310076446533203125e+02
1.325678922615227975e+03 1.436567625000000000e+06 1.309604034423828125e+02
1.325680311486267101e+03 1.436739750000000000e+06 1.310822296142578125e+02
1.325681700357190721e+03 1.436545500000000000e+06 1.309801788330078125e+02
1.325683089228113886e+03 1.436625875000000000e+06 1.310589599609375000e+02
1.325684478099036141e+03 1.436088375000000000e+06 1.309320526123046875e+02
1.325685866969959761e+03 1.436425625000000000e+06 1.310764617919921875e+02
1.325687255840999342e+03 1.436285000000000000e+06 1.310079803466796875e+02
1.325688644711922052e+03 1.436097250000000000e+06 1.310192565917968750e+02
1.325690033582962315e+03 1.436667125000000000e+06 1.310544128417968750e+02
1.325691422453884798e+03 1.436666625000000000e+06 1.309978179931640625e+02
1.325692811324807508e+03 1.436688375000000000e+06 1.310214843750000000e+02
1.325694200195847543e+03 1.436521875000000000e+06 1.310211486816406250e+02
1.325695589066769799e+03 1.436164000000000000e+06 1.310027313232421875e+02
1.325696977937809379e+03 1.436460250000000000e+06 1.310706634521484375e+02
1.325698366808849414e+03 1.436260500000000000e+06 1.310029144287109375e+02
1.325699755679773034e+03 1.436732625000000000e+06 1.310142059326171875e+02
1.325701144550812614e+03 1.436752750000000000e+06 1.310402679443359375e+02
1.325702533421734870e+03 1.436827250000000000e+06 1.310485382080078125e+02
1.325703922292774905e+03 1.436980625000000000e+06 1.310193634033203125e+02
