BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2458425.84769284 263.311698610169 1.0028583066723 7.68065946720512 0.00921791063663946 41.1513725513165 3.46656469817843 0.404416725517842 -6.70000125777523 3.46656469817843 0.350941522608968 0.470602706952938
2458425.85145397 263.676182998508 0.955616508120299 7.67996536203732 0.00976835027957002 41.1481660986163 3.18286291003289 0.403792364944669 -6.63293722000205 3.18286291003289 0.350923276081759 0.472015560510979
2458425.85538894 263.06526842966 0.95777566165634 7.67962937847586 0.00835757358946765 41.1440021218143 3.5090407351335 0.403990406027559 -8.06677720919149 3.5090407351335 0.350866356798398 0.469829604687798
2458425.85911534 264.331820027651 0.948332900607233 7.67991376104694 0.0115871007384154 41.1438468684243 4.05402487992084 0.403560995608246 -4.89393956430307 4.05402487992084 0.350956549642069 0.472122007300231
2458425.86305055 263.70167292462 0.894385501076485 7.67985099805491 0.00932127051721388 41.1423707652305 4.6161437464892 0.404249341462097 0.834279621569329 4.6161437464892 0.350612187305888 0.471014276756289
2458426.79511107 264.20379490645 0.85813885547412 7.68230335001466 0.00947561966877331 41.13862155739 8.43558554179127 0.404286526107466 5.42791465715151 8.43558554179127 0.351001881889878 0.472215554690978
2458426.79894801 263.632741293294 0.854157405086964 7.6817041638909 0.0108093834036183 41.1521720007819 5.87137631666334 0.404141014151059 10.6402892382565 5.87137631666334 0.350993078138859 0.471567408067576
2458426.80277812 263.59280551227 0.87698775585525 7.68078506582174 0.00868867805822582 41.1530502728458 5.63129131376015 0.404363955696987 9.19413392318985 5.63129131376015 0.351073302197278 0.471956833351858
2458426.85333489 262.712070666608 0.92856749030144 7.6806403012974 0.00896092509136004 41.1418102145378 8.1512034030425 0.404329582760596 7.58201682035699 8.1512034030425 0.351775103606775 0.472475438894845
2458426.85692034 262.712250476378 0.887419262920387 7.6814712676106 0.0102952815825024 41.1472863269856 6.79533298178454 0.404632663666981 8.86465728898425 6.79533298178454 0.352253201043343 0.47347093077516
2458426.86116896 261.639672629056 0.820557454051585 7.68128850246802 0.00866707043281778 41.1427864474545 7.46344803114239 0.404093605507854 6.36332527535568 7.46344803114239 0.352904762383795 0.473456603695196
2458427.79211765 262.650170878345 1.18644008259256 7.68030353830142 0.00849131740548614 41.15604404156 4.27428213033891 0.403789222659339 9.95243274684931 4.27428213033891 0.352709835076848 0.472667069474476
2458427.79590876 262.126799060445 1.04992414574547 7.67822251757151 0.00827937173655968 41.1619652321754 2.15651392369413 0.404597453717948 3.12700410768868 2.15651392369413 0.35254351867758 0.473100366672951
2458427.79977325 263.402761564644 1.13037681521532 7.67985251337826 0.00771249122429296 41.1674728586079 1.76824869757685 0.404205126770646 5.39771627302929 1.76824869757685 0.353193416319713 0.474149944525735
2458427.83053083 263.062266203485 1.06634171916438 7.67958494223737 0.00686989579746999 41.1586603496156 3.38239849622322 0.407428919705302 4.53724418875757 3.38239849622322 0.351914855405898 0.473010844692351
2458427.8342863 261.659931544241 1.07742687891019 7.68110727263748 0.00688637867308195 41.163090712748 3.00293888018539 0.407848270142287 4.6092232839911 3.00293888018539 0.352689694216255 0.473263237867839
2458427.83818771 262.597311321663 1.06675428270695 7.68077727123653 0.00732013180556379 41.1583008864617 3.29498829262412 0.407528786139911 8.8850834237253 3.29498829262412 0.352655899486127 0.473076564163999
2458428.8147429 263.790141481258 1.01453863443091 7.68008508222599 0.00853539855929419 41.1491703243396 4.06698909525 0.404258042288218 10.0933770444099 4.06698909525 0.351968170640324 0.482141748426315
2458428.8184001 264.653232873881 1.02776738180036 7.67940039581222 0.00828008879268083 41.1493741840956 2.96771170911814 0.40384444780516 6.34968640155672 2.96771170911814 0.352382106727024 0.481981355514255
2458428.82233518 264.589931336599 1.03009469669509 7.67640666881239 0.00837854803824101 41.1522428983361 2.5531716043251 0.404398284004275 2.24490266322662 2.5531716043251 0.351632182537929 0.48247758650959
2458428.83987795 264.381347577429 0.931495802997653 7.68067505711858 0.00873389360065069 41.1501651742412 3.65475528813543 0.403884811273082 8.15516083464553 3.65475528813543 0.352511044518872 0.482144712990173
2458428.84367797 264.845910489011 0.997417062112915 7.67937238261868 0.00762000510431449 41.155647547036 3.78676569239597 0.403826757253271 5.15460731230319 3.78676569239597 0.35199058020557 0.482083197550969
2458428.84750912 264.243695064126 0.956729691210185 7.68236357751003 0.00827695393641825 41.1490202291922 3.18829102201137 0.40415617722069 6.80503949314627 3.18829102201137 0.352098805317455 0.482904984936784
2458428.85194042 265.678491298987 1.02014832551147 7.67907938757186 0.0079926811257085 41.1520524382473 2.72789726134738 0.403824977448721 9.38009370245141 2.72789726134738 0.352449454663878 0.482001541727867
2458428.85569588 264.674077661306 1.00758578601004 7.67937784443495 0.00786061509532132 41.1535185330289 3.10469855465045 0.403716793252199 9.46559099628749 3.10469855465045 0.352445328348858 0.482727586175607
2458428.85955712 265.115346544247 0.957503882954034 7.6803650903292 0.00779690905461905 41.1581088375724 1.55819705650511 0.404367017754863 0.860791472745495 1.55819705650511 0.353126719524303 0.482562384579684
2458436.79962561 264.672131755861 1.25480023906231 7.67842986215106 0.00736823192772285 41.168672112075 3.19663096598979 0.40422706931567 2.13266553062105 3.19663096598979 0.353110214774958 0.473511188428226
2458436.80342124 264.601927830294 1.29190744026192 7.67962615271177 0.00966171875653643 41.1638894744678 5.02550077774069 0.404335927872842 10.6437664408816 5.02550077774069 0.3530462750222 0.472651333322155
