BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2454047.79623301 -71.2712527620674 0.975263724952159 7.64768735288908 -3.73168394496304e-05 41.2762126891265 -34.1896940971881 0.402240445962354 -2.34640980097354 -34.1896940971881 0.360959436715995 0.48443204061651
2454049.77674887 -73.8830067889194 0.933067071468228 7.64676087204589 -0.00175388492633211 41.2858495652233 -34.4293600811853 0.401531781508514 8.34190970720137 -34.4293600811853 0.351202657096058 0.47455142022867
2454051.78918883 -71.404311475365 0.983198228184142 7.64968568975504 -0.00261350593977205 41.2948683372369 -35.8464918254958 0.401617275014841 -4.20422878303152 -35.8464918254958 0.351329171544515 0.472614904973282
2454051.79383554 -71.0730419857444 0.951214132966838 7.64728782671335 0.00199405801431674 41.2905824881063 -34.3720028510309 0.402185502110764 -3.43052054412515 -34.3720028510309 0.350765000603419 0.475935716252959
2454053.85367442 -67.5974974287078 0.855931961162463 7.65018448453985 0.00231163329296535 41.2669548249642 -31.9221145882568 0.401363085994847 1.49224666854573 -31.9221145882568 0.352124451331416 0.486147462935361
2454053.85736865 -68.4998304496735 0.855750300555678 7.64615840003385 -0.0019460712573256 41.293049983192 -36.2523281582093 0.401939010718072 -3.23054519542796 -36.2523281582093 0.352031647290275 0.486107398361683
2454055.84241075 -65.4809173207938 0.846516719374659 7.64907935975509 -0.000799592688291995 41.2860173347121 -34.4692700853483 0.403235645014488 -1.29422422763622 -34.4692700853483 0.361642443994784 0.487351608482793
2454055.8471489 -65.7850269665251 0.797752789300794 7.64949615098687 0.00184166974407063 41.2795690813507 -33.6614099206407 0.40330535049471 -5.12189094992913 -33.6614099206407 0.361374067368239 0.487420938634961
2455111.8704544 -105.093133021488 0.859455057072343 7.65591788595333 -0.00137095731180636 41.2745667383971 -29.2196085463486 0.402894985736178 -3.83910379435557 -29.2196085463486 0.356401627569087 0.483579019866659
2455111.8759334 -104.747914358789 0.860500981957434 7.65748603515954 -0.00111646816716693 41.2827739466331 -29.8290086795645 0.402877978779673 -2.23520466968656 -29.8290086795645 0.356570993605626 0.482337890319734
2455115.85537243 -104.273814369202 0.900070364803287 7.65423173630459 -0.001285509990538 41.2774945658379 -31.6650332216813 0.402796090912111 -2.09137869607691 -31.6650332216813 0.360755539440926 0.487315168193864
2455115.86100836 -103.649269427997 0.949258369396369 7.65672555213682 -0.0019803810668968 41.2706907653087 -30.420962911618 0.403633960126556 -10.9544527238214 -30.420962911618 0.360210871266322 0.488748243502558
