Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-06-04T11:48:18.694,4,-3.7517135835129063E-4,-0.21146502767733535,FoVP,0.16450732171374022,0.7292792230612458,2459369.9889080334
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-06-04T13:34:52.914,4,0.0017386591217478501,-0.21623784879777114,FoVF,0.16741957611175573,0.7277729169976322,2459370.0629101503
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-04T20:40:09.471,1,0.006873909469325639,-2.8039384731018737,FoVF,0.09132535021599429,0.7112431674380275,2459462.3581747203
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T02:40:24.065,2,0.0050927669321448495,-2.821712126623824,FoVF,0.10299819176327686,0.7125101344228254,2459462.608360657
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T06:54:04.281,1,0.0040071181430948385,-2.8342447313303754,FoVP,0.11127354697883672,0.7132779672855162,2459462.784532593
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T08:40:38.559,3,0.003593159888763271,-2.8395137114308646,FoVF,0.11476327335150321,0.713569627774155,2459462.8585455115
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T12:54:18.715,2,0.00270931237402298,-2.8520635988126397,FoVP,0.12309963481335912,0.7141897505909065,2459463.034716804
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T14:40:52.970,3,0.0023810034711313362,-2.8573392226637426,FoVF,0.12661398413070069,0.7144189857646309,2459463.1087294817
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T18:54:33.078,2,0.0017030778395060104,-2.86990339676485,FoVP,0.1350064922677599,0.7148896994427516,2459463.2849002727
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-05T20:41:07.316,4,0.0014621371778162759,-2.875184362396254,FoVF,0.13854337476776277,0.7150558409464631,2459463.35891277
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T00:54:47.389,3,9.941931190978752E-4,-2.8877596212795384,FoVP,0.14698694571395401,0.7153756674005164,2459463.5350832064
