TBJD PDCSAP ePDCSAP
1.354328337575640717e+03 3.321717578125000000e+04 2.237271881103515625e+01
1.354329726491663450e+03 3.317417187500000000e+04 2.235065078735351562e+01
1.354331115407220068e+03 3.313704296875000000e+04 2.233868789672851562e+01
1.354332504322775776e+03 3.316715234375000000e+04 2.235279846191406250e+01
1.354333893238332848e+03 3.316920703125000000e+04 2.235093498229980469e+01
1.354335282154355809e+03 3.314179687500000000e+04 2.233937072753906250e+01
1.354336671069913109e+03 3.317398437500000000e+04 2.235533905029296875e+01
1.354338059985469272e+03 3.316740234375000000e+04 2.235222816467285156e+01
1.354339448901024980e+03 3.315703515625000000e+04 2.235105705261230469e+01
1.354340837816582280e+03 3.316109375000000000e+04 2.235243225097656250e+01
1.354342226732139579e+03 3.313490234375000000e+04 2.234629440307617188e+01
1.354343615647695287e+03 3.317826171875000000e+04 2.235458755493164062e+01
1.354345004563717112e+03 3.319336718750000000e+04 2.236089706420898438e+01
1.354346393479274411e+03 3.313416406250000000e+04 2.234141731262207031e+01
1.354347782394831711e+03 3.315092578125000000e+04 2.234601020812988281e+01
1.354349171310388783e+03 3.316429296875000000e+04 2.235056495666503906e+01
1.354350560225944491e+03 3.315212890625000000e+04 2.234728813171386719e+01
1.354351949141500882e+03 3.316495312500000000e+04 2.235396194458007812e+01
1.354353338057058181e+03 3.317407812500000000e+04 2.234409713745117188e+01
1.354354726972614344e+03 3.318779296875000000e+04 2.235801506042480469e+01
1.354356115888170962e+03 3.315192187500000000e+04 2.234857749938964844e+01
1.354357504803727352e+03 3.317298437500000000e+04 2.235563850402832031e+01
1.354358893719284652e+03 3.317967187500000000e+04 2.235756301879882812e+01
1.354360282634841724e+03 3.314817578125000000e+04 2.234991073608398438e+01
1.354361671550398114e+03 3.312851953125000000e+04 2.234331321716308594e+01
1.354363060465488843e+03 3.313833593750000000e+04 2.234865188598632812e+01
1.354364449381045461e+03 3.318083593750000000e+04 2.235539436340332031e+01
1.354365838296601623e+03 3.317571093750000000e+04 2.235223197937011719e+01
1.354367227212158923e+03 3.319489843750000000e+04 2.235747528076171875e+01
1.354368616127716223e+03 3.312760546875000000e+04 2.234008979797363281e+01
1.354370005043272386e+03 3.319736718750000000e+04 2.236232376098632812e+01
1.354371393958829003e+03 3.318160546875000000e+04 2.235359764099121094e+01
1.354372782873919732e+03 3.311300000000000000e+04 2.233817672729492188e+01
1.354374171789477032e+03 3.316077734375000000e+04 2.234565734863281250e+01
1.354375560705033195e+03 3.320474218750000000e+04 2.236721992492675781e+01
1.354376949620588903e+03 3.316273046875000000e+04 2.235260200500488281e+01
1.354378338536146202e+03 3.314044531250000000e+04 2.234415054321289062e+01
1.354379727451237841e+03 3.317990234375000000e+04 2.235065460205078125e+01
1.354381116366794913e+03 3.315205468750000000e+04 2.234786796569824219e+01
1.354382505282351303e+03 3.316917187500000000e+04 2.235334968566894531e+01
1.354383894197441577e+03 3.320519921875000000e+04 2.236300468444824219e+01
1.354385283112998650e+03 3.317916406250000000e+04 2.235495376586914062e+01
1.354386672028555722e+03 3.318596484375000000e+04 2.235223197937011719e+01
1.354388060943645769e+03 3.316553125000000000e+04 2.235178375244140625e+01
1.354389449859202387e+03 3.318690234375000000e+04 2.236385154724121094e+01
1.354390838774759459e+03 3.313204296875000000e+04 2.234489631652832031e+01
1.354392227689850870e+03 3.317024609375000000e+04 2.234908676147460938e+01
1.354393616605407942e+03 3.314083203125000000e+04 2.234432601928710938e+01
1.354395005520497989e+03 3.317468359375000000e+04 2.236699867248535156e+01
1.354396394436054607e+03 3.314741015625000000e+04 2.234617233276367188e+01
1.354397783351146018e+03 3.319763671875000000e+04 2.236133193969726562e+01
1.354399172266702635e+03 3.312683593750000000e+04 2.233864593505859375e+01
1.354400561182258798e+03 3.317348437500000000e+04 2.235988807678222656e+01
1.354401950097349754e+03 3.314918359375000000e+04 2.235260200500488281e+01
1.354403339012906827e+03 3.314542968750000000e+04 2.234658050537109375e+01
1.354404727927998238e+03 3.314444921875000000e+04 2.234813880920410156e+01
1.354406116843089194e+03 3.314621875000000000e+04 2.234745216369628906e+01
1.354407505758645357e+03 3.319128125000000000e+04 2.236251068115234375e+01
1.354408894673736313e+03 3.315735937500000000e+04 2.235082435607910156e+01
1.354410283589292931e+03 3.320227343750000000e+04 2.236562728881835938e+01
1.354411672504384342e+03 3.316128125000000000e+04 2.235762977600097656e+01
1.354413061419941414e+03 3.319106250000000000e+04 2.235919189453125000e+01
1.354414450335032143e+03 3.315596093750000000e+04 2.234972381591796875e+01
1.354415839250122872e+03 3.316786718750000000e+04 2.236349678039550781e+01
1.354417228165679489e+03 3.317287890625000000e+04 2.235569381713867188e+01
1.354418617080770900e+03 3.318794531250000000e+04 2.236425018310546875e+01
1.354420005995861857e+03 3.316437109375000000e+04 2.235261726379394531e+01
1.354421394911417565e+03 3.318371875000000000e+04 2.236412048339843750e+01
1.354422783826508976e+03 3.319880859375000000e+04 2.236812782287597656e+01
1.354424172741600387e+03 3.313999609375000000e+04 2.234975051879882812e+01
1.354425561656691798e+03 3.316747265625000000e+04 2.236137771606445312e+01
1.354426950572248415e+03 3.318673046875000000e+04 2.235885047912597656e+01
1.354428339487338462e+03 3.319019531250000000e+04 2.236124992370605469e+01
1.354429728402429873e+03 3.318425781250000000e+04 2.236405372619628906e+01
1.354431117317521284e+03 3.317302343750000000e+04 2.235883522033691406e+01
1.354432506233076992e+03 3.315203515625000000e+04 2.235799026489257812e+01
1.354433895148167949e+03 3.317273046875000000e+04 2.235841560363769531e+01
1.354435284063259360e+03 3.319526562500000000e+04 2.236361312866210938e+01
1.354436672978350771e+03 3.316975390625000000e+04 2.235754013061523438e+01
1.354438061893442182e+03 3.317157421875000000e+04 2.236088180541992188e+01
1.354439450808532229e+03 3.315261328125000000e+04 2.236166000366210938e+01
1.354440839724088846e+03 3.313373828125000000e+04 2.235159111022949219e+01
1.354442228639180257e+03 3.315667968750000000e+04 2.235544586181640625e+01
1.354443617554271214e+03 3.319092968750000000e+04 2.236417770385742188e+01
1.354445006469361942e+03 3.313923828125000000e+04 2.235609817504882812e+01
1.354446395384452671e+03 3.316501562500000000e+04 2.235651779174804688e+01
1.354447784299544082e+03 3.317119921875000000e+04 2.235894775390625000e+01
1.354449173214635493e+03 3.316062890625000000e+04 2.235488700866699219e+01
1.354450562129726450e+03 3.317341796875000000e+04 2.235506057739257812e+01
1.354451951044817406e+03 3.313359765625000000e+04 2.235611152648925781e+01
1.354453339959907908e+03 3.316693359375000000e+04 2.236130523681640625e+01
1.354454728874998864e+03 3.318291796875000000e+04 2.235679054260253906e+01
1.354456117790090275e+03 3.317442578125000000e+04 2.236561584472656250e+01
1.354457506705181686e+03 3.315398437500000000e+04 2.235381317138671875e+01
1.354458895620272642e+03 3.314490234375000000e+04 2.236318588256835938e+01
1.354460284535363371e+03 3.317842968750000000e+04 2.236184501647949219e+01
1.354461673450454100e+03 3.316043359375000000e+04 2.235719871520996094e+01
1.354463062365079850e+03 3.316689453125000000e+04 2.235522460937500000e+01
1.354464451280170806e+03 3.314308593750000000e+04 2.235571289062500000e+01
1.354465840195260853e+03 3.316512890625000000e+04 2.235764312744140625e+01
1.354467229110352264e+03 3.315302343750000000e+04 2.235927963256835938e+01
1.354468618025443675e+03 3.318597265625000000e+04 2.237075996398925781e+01
1.354470006940535086e+03 3.315869531250000000e+04 2.236110877990722656e+01
1.354471395855626042e+03 3.316090234375000000e+04 2.235653495788574219e+01
1.354472784770250428e+03 3.318584375000000000e+04 2.237361335754394531e+01
1.354474173685341839e+03 3.313093750000000000e+04 2.235728073120117188e+01
1.354475562600433250e+03 3.315006250000000000e+04 2.235023498535156250e+01
1.354476951515523524e+03 3.317844531250000000e+04 2.236955451965332031e+01
1.354478340430148592e+03 3.315617187500000000e+04 2.235937118530273438e+01
1.354479729345240003e+03 3.317641406250000000e+04 2.236697196960449219e+01
1.354481118260331641e+03 3.317398437500000000e+04 2.236676216125488281e+01
1.354482507175423279e+03 3.318260546875000000e+04 2.236401939392089844e+01
1.354483896090047665e+03 3.316116015625000000e+04 2.236306571960449219e+01
1.354485285005138167e+03 3.318272265625000000e+04 2.237101936340332031e+01
1.354486673920229805e+03 3.311724218750000000e+04 2.234416580200195312e+01
1.354488062834854873e+03 3.313264062500000000e+04 2.235289764404296875e+01
1.354489451749945829e+03 3.314638281250000000e+04 2.235306930541992188e+01
1.354490840665036330e+03 3.313434765625000000e+04 2.235734748840332031e+01
1.354492229579662308e+03 3.317696484375000000e+04 2.236833381652832031e+01
1.354493618494753946e+03 3.312619531250000000e+04 2.234769058227539062e+01
1.354495007409378786e+03 3.315282812500000000e+04 2.235801696777343750e+01
1.354496396324469742e+03 3.316537890625000000e+04 2.236317825317382812e+01
1.354497785239560471e+03 3.317996484375000000e+04 2.236794090270996094e+01
1.354499174154185539e+03 3.311399609375000000e+04 2.235013389587402344e+01
1.354500563069276950e+03 3.319255468750000000e+04 2.236633110046386719e+01
1.354501951983902927e+03 3.316414453125000000e+04 2.236465263366699219e+01
1.354503340898993656e+03 3.313963671875000000e+04 2.235125350952148438e+01
1.354504729813618951e+03 3.316163281250000000e+04 2.236353111267089844e+01
1.354506118728709453e+03 3.315433984375000000e+04 2.236443901062011719e+01
1.354507507643335430e+03 3.317339453125000000e+04 2.236229515075683594e+01
1.354508896558426159e+03 3.316292968750000000e+04 2.236310386657714844e+01
1.354510285473050544e+03 3.319282031250000000e+04 2.236804580688476562e+01
1.354511674387676294e+03 3.319382031250000000e+04 2.236998558044433594e+01
1.354513063302767932e+03 3.316759765625000000e+04 2.236451721191406250e+01
1.354514452217393909e+03 3.316701562500000000e+04 2.236265754699707031e+01
1.354515841132484411e+03 3.317013281250000000e+04 2.237511062622070312e+01
1.354517230047108796e+03 3.318701171875000000e+04 2.236396980285644531e+01
1.354518618961734774e+03 3.314362500000000000e+04 2.235868263244628906e+01
1.354520007876826412e+03 3.315732421875000000e+04 2.236353302001953125e+01
1.354521396791450798e+03 3.313762500000000000e+04 2.235842895507812500e+01
1.354522785706075865e+03 3.315737500000000000e+04 2.236228752136230469e+01
1.354524174621167504e+03 3.319000781250000000e+04 2.236623573303222656e+01
1.354525563535793253e+03 3.317301562500000000e+04 2.236291885375976562e+01
1.354526952450419003e+03 3.318058593750000000e+04 2.236791992187500000e+01
1.354528341365509050e+03 3.316537109375000000e+04 2.236720848083496094e+01
1.354529730280134345e+03 3.314591015625000000e+04 2.236525917053222656e+01
1.354531119194760095e+03 3.317547265625000000e+04 2.236913871765136719e+01
1.354532508109384935e+03 3.318712500000000000e+04 2.235958480834960938e+01
1.354533897024475891e+03 3.314775781250000000e+04 2.236449623107910156e+01
1.354535285939101186e+03 3.317193359375000000e+04 2.236870956420898438e+01
1.354536674853726936e+03 3.315243359375000000e+04 2.236497497558593750e+01
1.354538063768352686e+03 3.315196093750000000e+04 2.236426734924316406e+01
1.354539452682977981e+03 3.316003125000000000e+04 2.236737823486328125e+01
1.354540841598068482e+03 3.317555859375000000e+04 2.237520790100097656e+01
1.354542230512693777e+03 3.319337890625000000e+04 2.236630249023437500e+01
1.354543619427318845e+03 3.314920703125000000e+04 2.236315536499023438e+01
1.354545008341944822e+03 3.317955468750000000e+04 2.236999702453613281e+01
1.354546397256570572e+03 3.317546875000000000e+04 2.237134552001953125e+01
1.354547786171195412e+03 3.318350390625000000e+04 2.237041473388671875e+01
1.354549175085820707e+03 3.320908203125000000e+04 2.237512588500976562e+01
1.354550564000446002e+03 3.311944140625000000e+04 2.236117172241210938e+01
1.354551952915071752e+03 3.314254687500000000e+04 2.235180854797363281e+01
1.354553341829696592e+03 3.318486718750000000e+04 2.237685775756835938e+01
1.354554730744321205e+03 3.314047656250000000e+04 2.236063957214355469e+01
1.354556119658947182e+03 3.317714843750000000e+04 2.236852073669433594e+01
1.354557508573572932e+03 3.315625000000000000e+04 2.236590385437011719e+01
