TBJD PDCSAP ePDCSAP
1.325579216054570225e+03 5.849754375000000000e+05 8.369489288330078125e+01
1.325580604944119614e+03 5.850435000000000000e+05 8.369272613525390625e+01
1.325581993833669230e+03 5.849931250000000000e+05 8.369651031494140625e+01
1.325583382723219302e+03 5.849673750000000000e+05 8.369756317138671875e+01
1.325584771612768009e+03 5.851477500000000000e+05 8.370631408691406250e+01
1.325586160502317625e+03 5.850682500000000000e+05 8.370494079589843750e+01
1.325587549391867697e+03 5.851017500000000000e+05 8.370385742187500000e+01
1.325588938281416404e+03 5.849060000000000000e+05 8.369255828857421875e+01
1.325590327170965566e+03 5.849392500000000000e+05 8.368685150146484375e+01
1.325591716060515864e+03 5.850607500000000000e+05 8.370667266845703125e+01
1.325593104950064799e+03 5.849210000000000000e+05 8.368926239013671875e+01
1.325594493839613961e+03 5.849264375000000000e+05 8.369416809082031250e+01
1.325595882729164032e+03 5.852447500000000000e+05 8.371311950683593750e+01
1.325597271618714331e+03 5.849215625000000000e+05 8.368737792968750000e+01
1.325598660508263720e+03 5.850701875000000000e+05 8.370538330078125000e+01
1.325600049397812427e+03 5.850368125000000000e+05 8.369523620605468750e+01
1.325601438287362498e+03 5.850798125000000000e+05 8.370310211181640625e+01
1.325602827176912115e+03 5.849923125000000000e+05 8.369853973388671875e+01
1.325604216066460822e+03 5.850927500000000000e+05 8.370333099365234375e+01
1.325605604956010893e+03 5.850215625000000000e+05 8.370460510253906250e+01
1.325606993845560510e+03 5.849785625000000000e+05 8.369346618652343750e+01
1.325608382735109672e+03 5.849533125000000000e+05 8.369358825683593750e+01
1.325609771624659970e+03 5.850183750000000000e+05 8.369702911376953125e+01
1.325611160514208905e+03 5.849396875000000000e+05 8.369809722900390625e+01
1.325612549403758067e+03 5.849180000000000000e+05 8.369449615478515625e+01
1.325613938293308138e+03 5.850607500000000000e+05 8.369911956787109375e+01
1.325615327182857754e+03 5.850072500000000000e+05 8.370388031005859375e+01
1.325616716072407144e+03 5.849351875000000000e+05 8.369478607177734375e+01
1.325618104961956533e+03 5.850671875000000000e+05 8.369271850585937500e+01
1.325619493851506604e+03 5.850141875000000000e+05 8.370396423339843750e+01
