Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-11-13T19:45:25.068,2,0.00437208145513721,-1.46001812960509,FoVF,0.701733033512345,0.708135989408444,2458071.32346962
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-12-21T00:46:05.389,3,0.00233353163568222,0.63103231204652,FoVF,-0.587336354002071,0.705495980251147,2458108.53074472
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-01-06T17:01:53.497,2,0.0021041832956146,-0.385897700721071,FoVP,0.525335353173755,0.709179145767545,2458125.20797954
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-01-06T18:48:27.748,1,0.00698661979140527,-0.388550015664934,FoVF,0.528177241234162,0.706917182141455,2458125.28198577
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-02-16T05:25:06.884,3,0.00334226400553477,1.72278234797176,FoVF,-0.537427863525071,0.700231604120753,2458165.72410233
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-03-05T03:40:53.597,6,-0.00503178568519389,0.704058057551422,FoVP,0.580304592101066,0.712773886854106,2458182.65213727
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-03-05T05:27:27.787,5,-5.94707962014168e-05,0.701796907647199,FoVF,0.582972104280389,0.710822655009912,2458182.72614636
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-04-12T04:29:38.148,2,0.00409916652483605,2.79127931784587,FoVF,-0.70442671975185,0.710688654224206,2458220.68755101
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-05-10T22:15:21.373,4,0.00119908437988546,1.65942234790464,FoVF,0.705817614685246,0.719099490047095,2458249.42905682
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-06-11T02:16:01.481,2,0.00229447473654842,-2.64778745342245,FoVP,-0.628865538959302,0.72028413487702,2458280.59753451
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-06-11T04:02:35.688,6,-0.00175188306190008,-2.64450345450703,FoVF,-0.630245867995084,0.718859398105855,2458280.67154419
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-07-24T19:53:42.517,4,-0.000244895238122048,3.0901075523204,FoVP,0.512304460816553,0.719541999651373,2458324.33294486
