MJD RV eRV bis fwhm rhk halpha nad1 nad2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
54299.845192 -16.7788116557888 0.342023252096248 13.862598 5.898076958 0.217599689386917 0.751329713253545 1.24191526084073 0.999320107178441 -0.129937279480497 0.117214587268499 -2.1629653160496 1.4941799531207 -2.1754114076612 0.927317614091599 0.427304442363802 -7.48385604148633 0.309224787510701 1.281824537682 -0.7365145834933 -1.4715983695945 2.3296311261406 -3.0739000389439 3.0206366963715
54300.879946 -17.0403304739181 0.321111282751247 12.886814 5.897365836 0.220174617526725 0.75228664240112 1.24291751003054 0.996453114369004 -2.0141994200769 0.394552969052199 0.244036059057999 -1.5985508101237 -0.8817488888882 1.9883806944805 -2.9012619285069 -0.872125969531 -1.3035648783075 -0.2882301069927 -1.8339672830993 0.439834321119701 2.3341008795888 -4.5824308804973 4.2924557733761
54314.794808 -17.0955660642402 0.441480545964398 14.51926 5.901794822 0.225324768216914 0.749554589347314 1.24145135828913 0.99462199381616 -1.0069572800488 2.2818808171609 -4.8612505110174 1.7387842137401 -3.2992888902792 5.5003063949455 -4.1613099750092 -1.1233119758691 -2.9788474063414 1.9617757137849 -2.0441455635866 -0.508815022897902 5.0205850856765 -1.4904586659613 -5.0399978936763
54340.728768 -17.6462238732963 0.334395179763671 13.062148 5.896578031 0.218700761765098 0.750860954232142 1.24670381737816 0.994288152261242 -2.0094359641266 -0.222920410162502 -2.1711396326553 -0.529771935541099 -1.9071755822088 0.947122809492701 -0.665270031620498 -2.9466511362627 0.391016851934097 -1.0124977801457 -0.028537878641103 -2.6000549523713 1.4723192077732 -1.1164597658254 2.8662502382519
54341.781694 -17.2601513028309 0.356101931699537 14.401058 5.897216727 0.213708558265581 0.751542293007491 1.24612087492527 0.991701062742496 -4.0221214838977 1.1715556094244 -3.9658254622082 -1.1627420209341 -3.6830376233329 2.6816156910759 0.241138246915298 -1.6737450100141 -3.0536817927518 -0.2553140450034 -2.666584652221 -1.1317621243377 2.3212723808498 0.549112667367801 0.245639116054701
54342.693338 -17.2632542782249 0.36141973734858 12.487382 5.900191739 0.214969456346512 0.750271910421218 1.24507285170645 0.993683038492247 -4.0511556427682 1.332117678247 -5.8254204091824 -2.4034636622417 -0.887568258909901 1.8861254056588 -0.352930587336502 -2.3524855328379 -2.0212659936695 -2.1753510574024 -0.338049631548902 -1.5178385301161 1.2620392062337 2.8304812284904 -2.1683364932385
54343.800636 -16.8086281144722 0.410759100017663 13.636428 5.895545512 0.211390045128124 0.750187255268072 1.24586505487226 0.989044526914527 -2.8535818216119 0.3549646688327 -0.8132808302241 -2.6810647142235 -0.028488651458801 0.951857664006901 -1.3317489570515 4.3958286288609 -0.535354381995999 -3.16966957547 1.3112488266282 -1.5440071746496 1.3298126991635 -1.1673996562175 1.0112495370189
54346.77015 -17.1285892285659 0.81918509693971 11.381851 5.899690841 0.21194533717964 0.743194326952241 1.24744918535488 0.993286811072233 -5.1917520534288 -0.0455984157235996 -3.76512522955789 -2.5305970689845 -3.518033294306 0.512156363862001 1.9991442092222 7.82376520652327 -6.89540473518207 -1.4916485976626 -1.9484908873969 0.400309714065997 -3.6690341048006 9.5910407628544 -7.0466301431269
54346.772384 -15.6306692050289 0.893686586356626 15.842976 5.897162918 0.226487690766465 0.74747847112688 1.24498087379129 0.992829414233165 -0.900753056483801 -2.7343632062483 -3.4008158884285 1.8576924379591 -3.8336257593241 -1.235193029279 0.213024193689101 -16.491690390108 0.834116838140201 -0.9347429339965 1.9063039851445 -2.5209765205992 -2.4236969981778 -2.4412674687026 9.4831516273812
54346.774595 -16.8645001119424 0.884784890782505 7.854774 5.896809628 0.2237639648025 0.750352298080222 1.24417739963323 0.992533840999032 -4.2721860452054 2.7652504670315 4.7746870146821 -2.4476962270835 -4.3235900212477 5.9933378877252 -3.2822507039586 17.4992097099926 -5.63210048452 -3.1170920454574 6.0095877190476 -9.0143973735734 5.9467899325281 2.6022027922631 -5.523173970846
54346.776759 -16.2672216051564 0.81318904411896 15.752445 5.898086794 0.217037815064732 0.746871759988439 1.24294319979983 0.990121987640935 -0.492639413080299 -0.517676523492302 0.975381822746701 -0.9568650397201 0.5284703249892 -0.498138056674502 -0.5334469223573 -4.1212518740726 2.6654176599476 -2.846961279303 3.2405296540874 -2.0831539605568 1.2221210067604 -2.4337476653771 -0.449157198567701
54346.779039 -16.1306178253089 0.841839006125792 11.616325 5.898677187 0.214465025641508 0.747108273009368 1.24549229616252 0.992976089698951 -2.9809159608609 2.026323967913 8.1808367664645 -1.8602726108789 -4.0658069814154 1.647398197422 4.6575332031221 19.4213665222412 -3.3739814833628 -2.1759510381368 -0.0211105868516022 -0.33602492116 -2.3159498358573 9.1557190213996 -2.9914709720457
54426.533155 -17.8211979884176 0.302114717416086 13.158232 5.892344526 0.222133243993307 0.751028771302891 1.24529998677983 0.990520247208936 -3.2951520136821 0.956566507084101 -0.437835826549 -2.9179885103735 -0.545519297862299 0.7831740343773 1.0556395263385 -4.7525129168795 1.2377455135739 -3.1482926481743 -0.9449633147164 0.701825845826303 0.659617432251299 0.910829774590699 -1.7337573156983
54447.545269 -15.9756875460381 0.451670158291102 12.217544 5.891063961 0.220102674407466 0.750036867551686 1.24464892790911 0.991918081547059 -2.0117533496576 2.1854558793765 -2.1114036101345 -1.1561384183613 -0.804059476000102 1.6604735236063 1.9918455739642 -1.0416494246699 -1.8384791807821 -1.2578346615316 0.126415440294299 0.0752999492728996 0.4608434174155 3.1676976450304 -0.669096568529
54447.550662 -15.4745065577395 0.433124768021607 13.356717 5.893252942 0.219608675315878 0.749124865381672 1.24463659511523 0.992463549606114 -2.5453309382133 0.708362741521098 -4.1820048694451 -0.0261374806272006 -3.0722998589412 2.2056398363618 -0.3543519185419 6.8494944260386 -2.2143904430041 0.5938567993456 -3.1347197043655 -0.924472157116398 1.5650131341182 0.1526375473758 2.875019619052
54454.543621 -17.9253839003007 0.365420915199509 12.386507 5.894537892 0.21851126882174 0.751531443443658 1.24528855307699 0.995788010300205 -1.8937603669058 0.798429622861299 -1.2862030204953 0.494879034241702 -3.8790733403672 1.6929031152035 2.0047409132515 0.4536686921893 0.120143198349901 -0.6622464984085 0.011855318495698 -3.5155187435048 0.7024205089111 3.734406127776 1.2842244249164
54454.549026 -19.074767203022 0.372898711144318 11.847601 5.895066718 0.220004461479915 0.751656215922033 1.24402235668883 0.996659937234324 -0.824386437923703 1.721530636903 -2.5807865238319 0.5496930534588 -1.5573611589592 1.1196835541406 3.0728327999547 -2.3691756934323 -2.5523973837765 0.709184956662501 1.6527163953754 -3.6094894930681 0.9948369565798 3.6587459201519 2.3237454726931
56085.914263 -5.34152965425448 0.398644234747914 11.918502 5.921320592 0.239234487463692 0.74206527712661 1.24358035226305 0.984032425161525 1.55953120415188 -0.290399463062419 -1.92660227081288 4.17411258083854 -3.77350387056967 2.8385362973797 -4.01279158302469 -4.17847051998919 -1.42683320791312 5.20352196909448 -3.83700952971902 -0.0835503578152297 2.80231708955479 -4.04013782109973 0.39843481857896
56192.702331 -5.68799903950051 0.346855630233143 13.956567 5.925251202 0.256193146912152 0.743162329495134 1.24005426325125 0.983582699327515 -6.79187973948719 1.21815530671662 -4.32882481637323 -2.98681099927177 -5.07616674239122 3.84429389565802 -1.48726266510947 1.43754730194239 -4.14157608515042 -3.45768598773193 0.333276574742251 -4.35961511097152 3.72397895397067 -1.00042121752222 2.19616838957718
56196.729306 -1.40086437314165 0.413247956011041 17.470549 5.929101371 0.258759249664413 0.742577304968705 1.23858707986695 0.986649442671815 -2.91377522931134 -0.00495926366038013 -2.9235967871889 -0.403164231638592 -3.3163164661942 0.57265010011877 1.72855478068327 1.79079635398393 -2.55141688736664 0.6545259682788 -1.79571148545877 -2.82651603774657 0.42316042468964 1.75870815987675 3.5985125674657
56201.726729 -1.45683492735232 0.444108366146728 13.612353 5.930077077 0.254029082008874 0.747583902454583 1.23918300296493 0.985773815832777 -2.78515754493153 0.86676883682102 -6.01627592698144 0.541740313632673 -3.78569790489397 1.10534409427563 2.97350526383098 -9.20793000808937 -3.17990287122985 0.16346458676351 -0.15671264654119 -2.47789845450372 0.89900908903286 2.10644019406525 1.39696141523681
56218.658954 -1.54554615154357 0.400891859132692 13.516794 5.92184612 0.23448814885879 0.736670111263968 1.23993437643146 0.986013320480754 -3.46069100802667 -3.46747328403475 -5.14091635377673 -0.661845891071953 -3.13657100697291 -0.86095193226176 -3.32925318773272 -2.70197892837588 -4.62944261913487 0.925807622223437 -2.34393228099972 -1.32359133778324 -1.0136285488506 -1.62690925418126 -1.24901548599721
56219.557208 -1.1458358906995 0.338191463001691 13.551254 5.922586515 0.244131602538634 0.738544995714395 1.23949762397253 0.98885340986153 -6.13570677075767 -0.64027049744142 -0.22994887928679 -3.11395454732753 -5.00297207235582 1.85605867569574 -1.18389622472283 -0.13932877095694 -2.17665006256718 -2.11393797753251 -3.39255219448151 -1.4349691210183 1.71448067678814 0.95163086179328 -6.3341030117904
56622.539545 2.69371210233484 0.355946705183306 15.215214 5.931551915 0.255095589862435 0.746720850381507 1.23999774967418 0.984034283615535 -2.43585455856933 -0.79979190110838 -1.29734056588614 -0.61174854176376 -2.60532075216135 0.69958941376779 -1.1926217695087 -1.2583381321009 -1.99085173823603 0.48619618012322 -1.74540944722119 -1.62133664164242 0.73310742650129 -0.47030806619804 0.42347703600825
56627.544987 3.71603796816823 0.332238997951961 16.008256 5.925743249 0.248892435359215 0.750173730674166 1.24077019422862 0.986335423685976 -1.93189508049684 0.55619853149502 -1.63223976031974 0.5392905691855 -3.57068451575488 1.39779323911524 1.34311851379253 -1.63732805549564 -2.47744461817668 1.13303814758977 -1.53287365063337 -1.79559138211136 0.90569452730135 1.31408569896102 2.0293865190237
56630.540175 3.37253700730747 0.385196691836031 15.782996 5.929178968 0.248844422965379 0.749189546846307 1.23875322991249 0.988234935382718 -0.84973354423785 -0.44632499658279 -3.52505002171574 1.62585525043217 -3.04618354179746 1.98860748596141 -3.00982036034624 -1.68789178955691 -2.90096664698938 4.31221103343328 -4.5093527394901 -1.16433758859689 3.69113863653087 -4.54879495280448 0.579774761382421
56830.928755 13.343036627121 0.409513839462059 17.573611 5.952895246 0.285714276450999 0.736782078920784 1.23371597695586 0.980153528958142 -2.4615525780942 -1.3780669731824 -4.5719149996829 0.726395183949899 -3.9772010721367 2.9457933441846 -6.68258896730375 -6.5954788647557 -1.1509772844491 0.864941430081799 -1.5493954601453 -3.2473719141701 3.5706228882882 -6.2685453052361 3.1184692485845
56834.906178 13.0936973848467 0.49145111320678 20.965863 5.954332703 0.282588057549522 0.733153286701325 1.23435358810392 0.982472956409952 -3.2086754755386 -0.3873874823968 1.3024258025235 -0.359418775750301 -4.9569993055061 2.1027382716445 -1.4223223373864 9.74853741810162 -1.5283059317572 -1.4209524160952 2.4254931940458 -7.43677228910089 3.97467396817469 -1.5447587080199 -0.2971521612067
56932.668405 12.8098722304331 0.431132650983462 12.416323 5.926846788 0.24068545143455 0.746114974264137 1.24158754545561 0.98839410679454 -2.6460769164648 -1.7953055354795 -1.7694800685318 -2.4207270330589 0.1237991037111 -2.1987515078362 0.868380704348999 0.3332019328518 0.8525215601724 -3.0074181379108 0.127844318116301 -0.238031621218701 -2.7297864842233 2.9516484229433 -2.8543164812923
56936.666836 12.7887588009172 0.497713488865174 14.272092 5.92811268 0.242216957726446 0.74743175976823 1.23884906841605 0.987173845777013 -0.9398432358023 -2.6709473548219 2.1196179823155 -0.726401650449899 -0.9112314042112 -1.6800208029482 -1.53289532327162 7.1039404468022 2.5023861425267 -1.9462442414126 0.0768743063793007 -0.891948667950102 -2.91933092089808 1.95270762552578 -1.8177569071805
56943.674863 9.86464388190933 0.319388560720469 13.66683 5.925323608 0.242043956048332 0.743921005419566 1.24098554440453 0.985973327717589 -2.06982960970984 -1.63512069608385 -4.840406988081 0.6095601768035 -2.95584384741305 0.33349937161843 -2.02127901654408 -2.1443272695978 -3.1525389630383 1.2174736356462 -1.567279599612 -1.44582395822547 0.94151486719065 -1.37010357911806 -3.76677320607752
56944.77621 13.0144106489784 1.0696388461515 15.303834 5.920371543 0.234909489563743 0.743010841644888 1.23498129360879 0.990292213942426 -1.9820301627535 0.7622135264956 17.1567740449135 -3.4886008928139 -1.2983813605668 1.1442426968899 0.2489913684408 62.9592456229437 -6.665729498594 -2.48307658727 1.5307585697278 0.6837869056321 -0.528892441146199 0.544232034661999 1.2257138738116
57018.550828 11.3329681624102 0.387039586214816 15.032086 5.943508668 0.264899006576427 0.740010108840963 1.2397120714263 0.987715885316595 0.1708168982274 0.773764020009899 4.16256681154093 1.5785423694756 -3.46317796824278 3.93133648939478 -4.51126519039395 5.86501452625782 -0.446012749072599 2.4592581835549 -0.4255777162454 -4.593302224302 4.049839584428 -1.3650330848193 0.490355566281201
